TransactionID,CustomerID,Timestamp,TransactionType,MerchantCategory,Amount,CardPresent,DeviceType,Country,HomeCountry,Hour,IsNight,IsForeign,DeviceNovel,PrevTimestamp,SecondsSincePrev,RapidSeq,FraudProb,FraudFlag,AmtScaled,MerchantRisk,CardNotPresent,RiskScore
TX-202277,CUST-12139,2021-01-24 23:38:18,Online,Entertainment,6.92,No,ATM Machine,Singapore,Singapore,23,0,0,0,,999999.0,0,0.0600024666379301,0,0.0008553661610586355,0.03,1,0.10389937815637053
TX-217525,CUST-12139,2021-04-24 20:48:54,POS,Travel,37.13,Yes,POS Terminal,Singapore,Singapore,20,0,0,1,2021-01-24 23:38:18,7765836.0,0,0.07323385361894852,0,0.004666665825598663,0.05,0,0.10763333303895954
TX-215394,CUST-12139,2021-04-29 00:14:27,ATM,Food,208.26,Yes,ATM Machine,Singapore,Singapore,0,1,0,0,2021-04-24 20:48:54,357933.0,0,0.052788950912483396,0,0.02625646097928071,0.01,0,0.09038976134274826
TX-213965,CUST-12139,2021-06-25 20:39:20,ATM,Travel,133.19,Yes,ATM Machine,Singapore,Singapore,20,0,0,0,2021-04-29 00:14:27,4998293.0,0,0.05861070055326052,0,0.016785614709270126,0.05,0,0.011874965148244543
TX-216824,CUST-12139,2022-10-16 22:40:04,Online,Crypto,87.69,No,ATM Machine,Singapore,Singapore,22,0,0,0,2021-06-25 20:39:20,41306444.0,0,0.14870898844049338,0,0.011045325575322056,0.12,1,0.11826586395136272
TX-205009,CUST-12140,2021-03-13 14:21:46,POS,Food,59.88,Yes,POS Terminal,India,Australia,14,0,1,1,,999999.0,0,0.10823097415440223,0,0.007536810392572698,0.01,0,0.25383788363740045
TX-216860,CUST-12140,2021-07-09 09:58:54,POS,Entertainment,11.7,Yes,POS Terminal,Australia,Australia,9,0,0,1,2021-03-13 14:21:46,10179428.0,0,0.07170745365644252,0,0.0014584119206250482,0.03,0,0.10411044417221878
TX-206922,CUST-12140,2021-11-08 19:48:26,Transfer,Utilities,18.22,No,Laptop,Australia,Australia,19,0,0,0,2021-07-09 09:58:54,10576172.0,0,0.06429462015849358,0,0.0022809764294896948,0.005,1,0.1013983417503214
TX-204335,CUST-12140,2022-11-22 03:49:55,POS,Entertainment,425.05,Yes,POS Terminal,Australia,Australia,3,1,0,1,2021-11-08 19:48:26,32688089.0,0,0.08332229117574909,0,0.05360673089903021,0.03,0,0.20236235581466055
TX-215937,CUST-12141,2022-01-07 15:55:45,POS,Entertainment,283.72,Yes,POS Terminal,UK,UK,15,0,0,1,,999999.0,0,0.06740288117443341,0,0.035776509727582284,0.03,0,0.1161217784046538
TX-201247,CUST-12141,2022-03-11 02:50:37,Transfer,Retail,25.42,No,Mobile,UK,UK,2,1,0,0,2022-01-07 15:55:45,5396092.0,0,0.08891726149342398,0,0.0031893298748616977,0.02,1,0.18351626545620162
TX-208826,CUST-12141,2022-03-20 21:48:07,Online,Education,27.82,No,Tablet,USA,UK,21,0,1,0,2022-03-11 02:50:37,845850.0,0,0.10250218001121734,0,0.003492114356652365,0.005,1,0.2518222400248283
TX-212609,CUST-12142,2021-04-28 00:17:35,Transfer,Education,79.06,No,ATM Machine,Germany,Germany,0,1,0,0,,999999.0,0,0.0660775451411065,0,0.009956563042883114,0.005,1,0.18408479706500908
TX-200100,CUST-12142,2021-09-10 11:01:18,Online,Crypto,1232.11,No,ATM Machine,Germany,Germany,11,0,0,0,2021-04-28 00:17:35,11702623.0,0,0.15864585481241641,1,0.15542558251318692,0.12,1,0.1687989538796154
TX-216759,CUST-12142,2021-11-10 10:44:32,Online,Utilities,12.49,Yes,Laptop,Germany,Germany,10,0,0,1,2021-09-10 11:01:18,5269394.0,0,0.07286218050926191,0,0.0015580784792144763,0.005,0,0.10114532746772507
TX-205238,CUST-12142,2022-08-17 08:16:44,POS,Utilities,38.89,Yes,POS Terminal,Germany,Germany,8,0,0,1,2021-11-10 10:44:32,24183132.0,0,0.05512649151808017,0,0.004888707778911819,0.005,0,0.10231104772261915
TX-217954,CUST-12143,2021-03-28 12:41:59,Online,Food,8.63,No,POS Terminal,India,India,12,0,0,0,,999999.0,0,0.042989501252668025,0,0.001071100104334486,0.01,1,0.10157488503651708
TX-215185,CUST-12143,2022-02-07 21:46:43,Online,Food,157.52,Yes,Mobile,India,India,21,0,0,0,2021-03-28 12:41:59,27335084.0,0,0.0428809026656556,0,0.019855092393423018,0.01,0,0.008149282337698056
TX-207967,CUST-12143,2022-11-02 14:14:12,Transfer,Food,94.12,No,POS Terminal,India,India,14,0,0,0,2022-02-07 21:46:43,23128049.0,0,0.04332666876819554,0,0.011856535666119553,0.01,1,0.10534978748314186
TX-212035,CUST-12143,2022-12-07 13:39:25,Online,Retail,50.23,No,POS Terminal,India,India,13,0,0,0,2022-11-02 14:14:12,3021913.0,0,0.05575660605016708,0,0.006319364455372721,0.02,1,0.10461177755938046
TX-209482,CUST-12144,2021-02-12 20:43:28,Transfer,Entertainment,14.42,Yes,POS Terminal,USA,USA,20,0,0,0,,999999.0,0,0.07845614697371402,0,0.0018015676666544712,0.03,0,0.004230548683329065
TX-217394,CUST-12144,2021-06-05 03:44:32,Online,Retail,96.31,No,POS Terminal,USA,USA,3,1,0,0,2021-02-12 20:43:28,9702064.0,0,0.06744829920024288,0,0.012132826505753537,0.02,1,0.18664648927701377
TX-203213,CUST-12144,2021-08-21 01:49:10,Online,Crypto,561.08,No,POS Terminal,USA,USA,1,1,0,0,2021-06-05 03:44:32,6645878.0,0,0.16140283568737057,1,0.07076830300652376,0.12,1,0.2191689060522833
TX-203402,CUST-12144,2022-01-04 10:27:32,Online,Food,1.13,No,POS Terminal,USA,USA,10,0,0,0,2021-08-21 01:49:10,11781502.0,0,0.044366484131416445,0,0.00012489859873865032,0.01,1,0.10124371450955855
TX-216914,CUST-12144,2022-04-29 13:05:15,POS,Retail,61.96,Yes,POS Terminal,USA,USA,13,0,0,0,2022-01-04 10:27:32,9945463.0,0,0.03551468945003836,0,0.007799223610124609,0.02,0,0.005129728263543612
TX-218900,CUST-12144,2022-11-19 08:10:30,Online,Retail,11.52,No,POS Terminal,USA,USA,8,0,0,0,2022-04-29 13:05:15,17607915.0,0,0.04998413721791538,0,0.0014357030844907481,0.02,1,0.10290249607957176
TX-213901,CUST-12145,2021-09-07 03:49:27,Online,Food,56.65,No,Laptop,Australia,Australia,3,1,0,0,,999999.0,0,0.06609990182785333,0,0.007129312944162757,0.01,1,0.18369525953045698
TX-213453,CUST-12145,2022-01-28 03:35:08,Transfer,Utilities,22.6,Yes,Tablet,Australia,Australia,3,1,0,0,2021-09-07 03:49:27,12354341.0,0,0.07624721714232108,0,0.0028335581087576634,0.005,0,0.0815917453380652
TX-208658,CUST-12146,2021-05-03 15:22:50,Online,Utilities,48.39,No,Tablet,USA,USA,15,0,0,0,,999999.0,0,0.05169356929962585,0,0.006087229685999877,0.005,1,0.10273053039009997
TX-205051,CUST-12146,2022-06-12 10:24:07,Online,Utilities,83.26,No,Tablet,USA,USA,10,0,0,0,2021-05-03 15:22:50,34974077.0,0,0.05730709315363046,0,0.010486435886016783,0.005,1,0.10427025256010589
TX-203734,CUST-12147,2021-06-22 12:55:11,Online,Crypto,22.42,No,Mobile,India,India,12,0,0,0,,999999.0,0,0.1460350743121585,0,0.0028108492726233634,0.12,1,0.11538379724541818
TX-203549,CUST-12147,2021-09-16 04:54:46,Online,Retail,36.64,No,POS Terminal,India,India,4,1,0,1,2021-06-22 12:55:11,7401575.0,0,0.10024994336147611,0,0.0046048473272330675,0.02,1,0.28401169656453157
TX-203654,CUST-12147,2022-01-23 11:52:55,Online,Food,27.92,No,Mobile,India,India,11,0,0,0,2021-09-16 04:54:46,11170689.0,0,0.043549215302830624,0,0.003504730376726976,0.01,1,0.10242665563185445
TX-212983,CUST-12148,2022-03-20 05:07:41,POS,Healthcare,90.45,Yes,POS Terminal,USA,USA,5,0,0,1,,999999.0,0,0.06833480096450005,0,0.011393527729381323,0.02,0,0.10638773470528347
TX-212254,CUST-12148,2022-04-03 22:03:50,Online,Entertainment,16.12,No,Mobile,USA,USA,22,0,0,0,2022-03-20 05:07:41,1270569.0,0,0.054236559068809226,0,0.002016040007922861,0.03,1,0.10430561400277301
TX-210836,CUST-12149,2021-06-25 09:36:37,POS,Entertainment,64.08,Yes,POS Terminal,Australia,Australia,9,0,0,1,,999999.0,0,0.06291559030326843,0,0.008066683235706364,0.03,0,0.10642333913249724
TX-212708,CUST-12149,2022-04-08 14:50:39,Online,Travel,73.79,No,ATM Machine,Australia,Australia,14,0,0,0,2021-06-25 09:36:37,24815642.0,0,0.0688434148406193,0,0.009291698784951107,0.05,1,0.1092520945747329
TX-208953,CUST-12149,2022-12-02 22:07:59,POS,Entertainment,88.74,Yes,POS Terminal,Australia,Australia,22,0,0,1,2022-04-08 14:50:39,20589440.0,0,0.06772095225694527,0,0.011177793786105472,0.03,0,0.10751222782513693
TX-215402,CUST-12150,2022-07-01 15:43:11,Online,Entertainment,75.7,Yes,ATM Machine,India,India,15,0,0,0,,999999.0,0,0.06422957317225736,0,0.00953266476837618,0.03,0,0.006936432668931663
TX-219779,CUST-12150,2022-07-26 16:43:51,Online,Retail,2.81,No,ATM Machine,India,India,16,0,0,0,2022-07-01 15:43:11,2163640.0,0,0.05367713900304122,0,0.00033684773599211755,0.02,1,0.10251789670759724
TX-209837,CUST-12151,2021-01-30 01:45:53,ATM,Crypto,38.28,Yes,ATM Machine,India,India,1,1,0,1,,999999.0,0,0.1893904374683644,1,0.004811750056456691,0.12,0,0.19608411251975985
TX-212913,CUST-12151,2022-12-29 08:43:52,POS,Food,3.26,Yes,POS Terminal,India,India,8,0,0,1,2021-01-30 01:45:53,60332279.0,0,0.044548622251911016,0,0.0003936198263278677,0.01,0,0.10133776693921477
TX-210567,CUST-12152,2022-06-17 20:59:28,Online,Food,11.22,No,ATM Machine,Germany,Germany,20,0,0,0,,999999.0,0,0.03258099829499253,0,0.0013978550242669148,0.01,1,0.10168924925849343
TX-208233,CUST-12153,2021-06-25 11:08:41,Online,Gaming,592.97,Yes,Tablet,Australia,Australia,11,0,0,0,,999999.0,0,0.07899889252399438,0,0.07479155180831724,0.04,0,0.030977043132911032
TX-214350,CUST-12153,2021-09-06 05:51:49,ATM,Travel,30.05,Yes,ATM Machine,Australia,Australia,5,0,0,1,2021-06-25 11:08:41,6288188.0,0,0.09227727214307704,0,0.003773451604316193,0.05,0,0.10732070806151067
TX-200682,CUST-12153,2022-07-10 05:28:00,Online,Entertainment,16.48,No,Laptop,Australia,Australia,5,0,0,0,2021-09-06 05:51:49,26523371.0,0,0.058456451596533884,0,0.002061457680191461,0.03,1,0.10432151018806703
TX-212055,CUST-12154,2021-01-23 09:41:09,ATM,Travel,81.11,Yes,ATM Machine,India,India,9,0,0,0,,999999.0,0,0.05853122704172858,0,0.010215191454412643,0.05,0,0.009575317009044425
TX-216784,CUST-12154,2021-09-18 16:32:17,Transfer,Gaming,44.37,No,ATM Machine,India,India,16,0,0,0,2021-01-23 09:41:09,20587868.0,0,0.09204301399787736,0,0.005580065679000509,0.04,1,0.10675302298765019
TX-201414,CUST-12154,2021-10-24 19:17:39,Online,Entertainment,2.21,No,POS Terminal,India,India,19,0,0,0,2021-09-18 16:32:17,3120322.0,0,0.060598200874498465,0,0.0002611516155444507,0.03,1,0.10369140306544057
TX-213263,CUST-12154,2022-10-20 17:38:37,Transfer,Utilities,2.11,No,ATM Machine,India,India,17,0,0,0,2021-10-24 19:17:39,31184458.0,0,0.054971248553547195,0,0.00024853559546983954,0.005,1,0.10068698745841445
TX-218440,CUST-12154,2022-11-21 21:38:52,Transfer,Entertainment,18.19,No,ATM Machine,India,India,21,0,0,0,2022-10-20 17:38:37,2779215.0,0,0.08028060312297856,0,0.0022771916234673117,0.03,1,0.10439701706821357
TX-210650,CUST-12155,2021-04-21 07:57:03,Online,Retail,182.3,No,ATM Machine,India,India,7,0,0,0,,999999.0,0,0.06129587741438228,0,0.02298134216791166,0.02,1,0.11044346975876908
TX-215362,CUST-12155,2021-04-21 21:14:45,Transfer,Retail,214.67,No,ATM Machine,India,India,21,0,0,0,2021-04-21 07:57:03,47862.0,0,0.06905251042950089,0,0.027065147866063285,0.02,1,0.11187280175312216
TX-201780,CUST-12155,2021-07-27 08:09:53,Online,Travel,158.97,No,ATM Machine,India,India,8,0,0,0,2021-04-21 21:14:45,8333708.0,0,0.07200643457682042,0,0.020038024684504878,0.05,1,0.11301330863957672
TX-201705,CUST-12155,2021-09-25 01:41:39,Online,Crypto,531.47,No,POS Terminal,India,India,1,1,0,0,2021-07-27 08:09:53,5160706.0,0,0.16805097410288697,1,0.06703269946243139,0.12,1,0.217861444811851
TX-214994,CUST-12155,2022-01-20 19:25:30,ATM,Travel,20.35,Yes,ATM Machine,India,India,19,0,0,0,2021-09-25 01:41:39,10172631.0,0,0.06406628291271939,0,0.0025496976570789126,0.05,0,0.006892394179977619
TX-218296,CUST-12155,2022-03-13 13:50:22,Online,Crypto,650.93,No,POS Terminal,India,India,13,0,0,0,2022-01-20 19:25:30,4472692.0,0,0.15191294156422336,0,0.08210379704356185,0.12,1,0.14313632896524664
TX-215000,CUST-12156,2021-01-19 16:34:13,Online,Entertainment,61.95,No,ATM Machine,India,India,16,0,0,0,,999999.0,0,0.06693208863692279,0,0.007797962008117149,0.03,1,0.10632928670284102
TX-210897,CUST-12156,2021-02-04 22:11:39,POS,Education,54.11,Yes,POS Terminal,India,India,22,0,0,0,2021-01-19 16:34:13,1402646.0,0,0.028113335883901004,0,0.006808866034267634,0.005,0,0.0029831031119936717
TX-213539,CUST-12156,2021-09-07 08:01:30,Online,Utilities,9.69,Yes,Tablet,India,India,8,0,0,1,2021-02-04 22:11:39,18524991.0,0,0.07223753202095148,0,0.001204829917125364,0.005,0,0.10102169047099388
TX-203797,CUST-12156,2022-02-21 15:10:44,Online,Retail,44.57,No,POS Terminal,India,India,15,0,0,0,2021-09-07 08:01:30,14454554.0,0,0.05307301675342266,0,0.0056052977191497315,0.02,1,0.10436185420170241
TX-216487,CUST-12157,2022-03-29 08:06:29,Online,Travel,199.35,Yes,Tablet,India,India,8,0,0,0,,999999.0,0,0.07522816173561984,0,0.025132373590632858,0.05,0,0.0147963307567215
TX-218533,CUST-12158,2022-07-20 02:12:56,Transfer,Retail,27.3,Yes,POS Terminal,USA,USA,2,1,0,0,,999999.0,0,0.07215999731139286,0,0.003426511052264387,0.02,0,0.08359927886829253
TX-209171,CUST-12158,2022-10-19 09:11:05,Online,Entertainment,8.32,Yes,POS Terminal,USA,USA,9,0,0,0,2022-07-20 02:12:56,7887489.0,0,0.050570503720403864,0,0.0010319904421031915,0.03,0,0.003961196654736117
TX-208940,CUST-12158,2022-12-05 06:22:45,POS,Gambling,349.79,Yes,POS Terminal,USA,USA,6,0,0,0,2022-10-19 09:11:05,4050700.0,0,0.11685814150908978,0,0.044111914190877864,0.1,0,0.02743916996680725
TX-217307,CUST-12159,2022-03-10 22:06:50,Online,Education,54.75,No,Tablet,Canada,Canada,22,0,0,0,,999999.0,0,0.04090936219420338,0,0.006889608562745146,0.005,1,0.10301136299696081
TX-214591,CUST-12159,2022-03-20 13:29:25,Online,Entertainment,69.93,Yes,ATM Machine,Canada,Canada,13,0,0,0,2022-03-10 22:06:50,832955.0,0,0.06744249204809803,0,0.008804720410071118,0.03,0,0.006681652143524891
TX-214531,CUST-12159,2022-07-30 11:25:28,POS,Retail,62.37,Yes,POS Terminal,Canada,Canada,11,0,0,1,2022-03-20 13:29:25,11397363.0,0,0.05989937216054253,0,0.007850949292430513,0.02,0,0.10514783225235068
TX-216842,CUST-12160,2021-01-13 14:22:19,POS,Crypto,73.45,Yes,POS Terminal,UAE,UAE,14,0,0,1,,999999.0,0,0.15986303391989687,1,0.00924880431669743,0.12,0,0.11763708151084411
TX-214646,CUST-12160,2021-01-21 06:58:01,Online,Retail,272.62,No,Mobile,UAE,UAE,6,0,0,0,2021-01-13 14:22:19,664542.0,0,0.0542551109432533,0,0.034376131499300445,0.02,1,0.11443164602475515
TX-219483,CUST-12160,2021-05-19 01:32:08,POS,Retail,4.48,Yes,POS Terminal,UAE,UAE,1,1,0,1,2021-01-21 06:58:01,10175647.0,0,0.08988785773443564,0,0.0005475352712381237,0.02,0,0.18259163734493336
TX-207667,CUST-12160,2021-06-14 02:41:36,Online,Retail,66.69,No,Mobile,UAE,UAE,2,1,0,0,2021-05-19 01:32:08,2250568.0,0,0.07070574318666896,0,0.008395961359653715,0.02,1,0.1853385864758788
TX-207148,CUST-12160,2021-06-16 10:10:05,POS,Utilities,28.58,Yes,POS Terminal,UAE,UAE,10,0,0,1,2021-06-14 02:41:36,199709.0,0,0.05969911516015791,0,0.003587996109219409,0.005,0,0.1018557986382268
TX-217141,CUST-12160,2021-09-30 19:32:54,Online,Food,28.6,No,Mobile,UAE,UAE,19,0,0,0,2021-06-16 10:10:05,9192169.0,0,0.0279073776994379,0,0.003590519313234332,0.01,1,0.10245668175963203
TX-204984,CUST-12160,2021-11-13 09:46:12,Online,Food,14.65,No,Mobile,UAE,UAE,9,0,0,0,2021-09-30 19:32:54,3766398.0,0,0.03946779540416004,0,0.0018305845128260769,0.01,1,0.10184070457948914
TX-207555,CUST-12160,2022-08-09 20:53:58,Transfer,Food,12.47,No,Mobile,UAE,UAE,20,0,0,0,2021-11-13 09:46:12,23281666.0,0,0.05327996074383202,0,0.001555555275199554,0.01,1,0.10174444434631985
TX-218353,CUST-12161,2021-02-22 08:16:41,Online,Travel,103.45,No,Tablet,UAE,UAE,8,0,0,0,,999999.0,0,0.05482203338878827,0,0.013033610339080771,0.05,1,0.11056176361867828
TX-200821,CUST-12161,2021-07-04 16:45:12,POS,Food,8.28,Yes,POS Terminal,UAE,UAE,16,0,0,1,2021-02-22 08:16:41,11435311.0,0,0.04953493028777051,0,0.001026944034073347,0.01,0,0.10155943041192568
TX-208839,CUST-12161,2021-08-07 15:21:58,ATM,Retail,64.96,Yes,ATM Machine,UAE,UAE,15,0,0,1,2021-07-04 16:45:12,2932606.0,0,0.08122326904795409,0,0.008177704212362942,0.02,0,0.10526219647432704
TX-205912,CUST-12161,2022-06-12 01:01:15,Online,Education,105.41,No,Tablet,UAE,UAE,1,1,0,0,2021-08-07 15:21:58,26645957.0,0,0.060290528841503974,0,0.013280884332543149,0.005,1,0.1852483095163901
TX-203542,CUST-12161,2022-10-07 11:35:19,Online,Gambling,108.71,No,Tablet,UAE,UAE,11,0,0,0,2022-06-12 01:01:15,10146844.0,0,0.128853534552331,0,0.013697212995005318,0.1,1,0.11679402454825186
TX-205972,CUST-12162,2021-07-24 09:47:36,POS,Utilities,26.03,Yes,POS Terminal,India,India,9,0,0,1,,999999.0,0,0.046888437867403744,0,0.0032662875973168254,0.005,0,0.1017432006590609
TX-219221,CUST-12162,2021-07-31 18:07:14,Online,Gaming,48.4,No,Tablet,India,India,18,0,0,0,2021-07-24 09:47:36,634778.0,0,0.08305546396672836,0,0.006088491288007338,0.04,1,0.10693097195080258
TX-201136,CUST-12162,2021-08-27 06:24:53,ATM,Crypto,552.53,Yes,ATM Machine,India,India,6,0,0,1,2021-07-31 18:07:14,2290659.0,0,0.17022547926819806,1,0.06968963329014449,0.12,0,0.1387913716515506
TX-207387,CUST-12162,2022-01-16 06:26:20,POS,Utilities,83.49,Yes,POS Terminal,India,India,6,0,0,1,2021-08-27 06:24:53,12268887.0,0,0.050714020101487935,0,0.010515452732188386,0.005,0,0.10428040845626595
TX-211388,CUST-12162,2022-02-02 22:36:58,Online,Entertainment,23.05,No,Tablet,India,India,22,0,0,0,2022-01-16 06:26:20,1527038.0,0,0.056761724632133206,0,0.002890330199093413,0.03,1,0.10461161556968271
TX-208601,CUST-12162,2022-03-08 22:51:56,Online,Retail,48.37,No,Tablet,India,India,22,0,0,0,2022-02-02 22:36:58,2938498.0,0,0.049213857871470805,0,0.006084706481984954,0.02,1,0.10452964726869474
TX-210518,CUST-12163,2021-10-22 23:04:40,ATM,Healthcare,322.67,Yes,ATM Machine,Singapore,Singapore,23,0,0,0,,999999.0,0,0.034818566016822095,0,0.040690449546643324,0.02,0,0.016641657341325163
TX-215080,CUST-12163,2021-12-07 01:43:51,Online,Retail,49.17,No,ATM Machine,Singapore,Singapore,1,1,0,0,2021-10-22 23:04:40,3897551.0,0,0.06938706984337542,0,0.006185634642581844,0.02,1,0.18456497212490366
TX-214313,CUST-12163,2022-04-12 15:31:23,Transfer,Travel,441.82,No,Mobile,Singapore,Singapore,15,0,0,1,2021-12-07 01:43:51,10936052.0,0,0.10243977955312476,0,0.0557224374655425,0.05,1,0.22550285311293988
TX-210127,CUST-12163,2022-07-16 23:05:40,POS,Entertainment,91.82,Yes,POS Terminal,Singapore,Singapore,23,0,0,1,2022-04-12 15:31:23,8235257.0,0,0.07838495239101848,0,0.011566367204403495,0.03,0,0.10764822852154124
TX-218814,CUST-12164,2021-01-25 09:26:23,POS,Healthcare,29.16,Yes,POS Terminal,USA,USA,9,0,0,1,,999999.0,0,0.06708920155583928,0,0.003661169025652154,0.02,0,0.10368140915897826
TX-202859,CUST-12164,2021-05-27 15:04:52,POS,Entertainment,98.36,Yes,POS Terminal,USA,USA,15,0,0,1,2021-01-25 09:26:23,10561109.0,0,0.06477658722155487,0,0.012391454917283065,0.03,0,0.10793700922104908
TX-202359,CUST-12164,2021-05-29 14:27:05,POS,Food,5.1,Yes,POS Terminal,USA,USA,14,0,0,1,2021-05-27 15:04:52,170533.0,0,0.055475770868614334,0,0.0006257545957007127,0.01,0,0.10141901410849526
TX-215564,CUST-12164,2021-07-26 07:24:28,POS,Travel,57.64,Yes,POS Terminal,USA,USA,7,0,0,0,2021-05-29 14:27:05,4985843.0,0,0.04762715540601197,0,0.007254211542901408,0.05,0,0.008538974040015492
TX-203309,CUST-12164,2021-09-26 13:04:59,Online,Travel,19.95,Yes,ATM Machine,UK,USA,13,0,1,0,2021-07-26 07:24:28,5377231.0,0,0.1351118399009999,0,0.0024992335767804676,0.05,0,0.15687473175187316
TX-218466,CUST-12164,2022-05-30 05:23:35,Online,Crypto,195.68,No,Laptop,USA,USA,5,0,0,0,2021-09-26 13:04:59,21226716.0,0,0.1510835546278437,0,0.02466936565389463,0.12,1,0.12303427797886313
TX-202583,CUST-12164,2022-08-13 23:45:58,Online,Education,36.54,No,Laptop,USA,USA,23,0,0,0,2022-05-30 05:23:35,6546143.0,0,0.03540993949012069,0,0.004592231307158456,0.005,1,0.10220728095750548
TX-219382,CUST-12165,2021-01-20 08:39:32,Transfer,Crypto,195.79,No,Tablet,Brazil,Brazil,8,0,0,0,,999999.0,0,0.1696538628600147,1,0.0246832432759767,0.12,1,0.12303913514659184
TX-204423,CUST-12165,2022-01-04 02:35:30,Online,Gaming,20.49,No,Mobile,Brazil,Brazil,2,1,0,0,2021-01-20 08:39:32,30131758.0,0,0.10532995556052405,0,0.0025673600851833676,0.04,1,0.18569857602981418
TX-213205,CUST-12165,2022-04-14 02:13:11,POS,Gaming,33.93,Yes,POS Terminal,Brazil,Brazil,2,1,0,1,2022-01-04 02:35:30,8638661.0,0,0.1122353602237871,0,0.004262953183211106,0.04,0,0.1862920336141239
TX-218461,CUST-12165,2022-10-10 09:19:51,Online,Food,75.13,No,Mobile,Brazil,Brazil,9,0,0,0,2022-04-14 02:13:11,15491200.0,0,0.042210548256393005,0,0.009460753453950895,0.01,1,0.10451126370888282
TX-211624,CUST-12166,2021-06-25 10:33:59,ATM,Healthcare,41.04,Yes,ATM Machine,UAE,UAE,10,0,0,1,,999999.0,0,0.06320287900927206,0,0.005159952210515958,0.02,0,0.1042059832736806
TX-213315,CUST-12166,2021-10-18 00:06:42,Online,Retail,73.69,No,Laptop,UAE,UAE,0,1,0,0,2021-06-25 10:33:59,9898363.0,0,0.06674011072504261,0,0.009279082764876495,0.02,1,0.1856476789677068
TX-217227,CUST-12166,2022-01-15 21:23:32,POS,Retail,203.89,Yes,POS Terminal,UAE,UAE,21,0,0,1,2021-10-18 00:06:42,7766210.0,0,0.05854698102618727,0,0.025705140902020203,0.02,0,0.11139679931570708
TX-211437,CUST-12166,2022-11-03 03:55:27,Online,Crypto,58.49,No,Tablet,UAE,UAE,3,1,0,0,2022-01-15 21:23:32,25165915.0,0,0.16936235824626597,1,0.007361447713535603,0.12,1,0.19697650669973746
TX-218140,CUST-12167,2021-06-03 06:40:48,POS,Utilities,11.64,Yes,POS Terminal,India,India,6,0,0,1,,999999.0,0,0.05852957820184854,0,0.0014508423085802815,0.005,0,0.10110779480800311
TX-209335,CUST-12167,2021-07-03 08:47:09,Online,Retail,3.07,No,Laptop,India,India,8,0,0,0,2021-06-03 06:40:48,2599581.0,0,0.04758620676367021,0,0.0003696493881861065,0.02,1,0.10252937728586514
TX-217115,CUST-12167,2022-05-21 06:45:07,Online,Retail,226.28,No,Laptop,India,India,6,0,0,0,2021-07-03 08:47:09,27813478.0,0,0.04878730555943852,0,0.02852986779672564,0.02,1,0.11238545372885397
TX-218228,CUST-12168,2021-05-09 08:33:33,POS,Retail,29.31,Yes,POS Terminal,Germany,Germany,8,0,0,0,,999999.0,0,0.022311527341089578,0,0.0036800930557640706,0.02,0,0.0036880325695174245
TX-218602,CUST-12168,2021-09-22 20:32:35,Online,Travel,78.15,No,POS Terminal,Germany,Germany,20,0,0,0,2021-05-09 08:33:33,11793542.0,0,0.06893375973287266,0,0.009841757260204153,0.05,1,0.10944461504107146
TX-201834,CUST-12168,2022-12-02 14:01:00,POS,Retail,233.52,Yes,POS Terminal,Germany,Germany,14,0,0,0,2021-09-22 20:32:35,37646905.0,0,0.036097491584227905,0,0.02944326765012749,0.02,0,0.01270514367754462
TX-217032,CUST-12169,2022-02-16 09:06:03,Online,Food,13.21,No,Tablet,India,India,9,0,0,0,,999999.0,0,0.03291802086128348,0,0.0016489138237516766,0.01,1,0.1017771198383131
TX-201640,CUST-12169,2022-04-27 05:18:29,POS,Travel,234.42,Yes,POS Terminal,UK,India,5,0,1,1,2022-02-16 09:06:03,6034346.0,0,0.13817758836211022,0,0.029556811830798984,0.05,0,0.2663448841407796
TX-215744,CUST-12169,2022-06-02 21:17:02,Transfer,Food,10.33,Yes,Tablet,India,India,21,0,0,0,2022-04-27 05:18:29,3167913.0,0,0.05391892677011976,0,0.0012855724456028756,0.01,0,0.0016499503559610062
TX-219355,CUST-12169,2022-07-06 17:48:22,Online,Food,46.67,Yes,Tablet,India,India,17,0,0,0,2022-06-02 21:17:02,2925080.0,0,0.039340873156627376,0,0.005870234140716565,0.01,0,0.003254581949250797
TX-210656,CUST-12170,2021-03-16 02:26:06,ATM,Retail,22.63,Yes,ATM Machine,Germany,Germany,2,1,0,1,,999999.0,0,0.08495345337155308,0,0.002837342914780046,0.02,0,0.18339307002017302
TX-204213,CUST-12170,2022-04-24 21:37:00,POS,Entertainment,247.93,Yes,POS Terminal,Germany,Germany,21,0,0,1,2021-03-16 02:26:06,34974654.0,0,0.06945105609601752,0,0.031261236142878956,0.03,0,0.11454143265000764
TX-214950,CUST-12170,2022-07-04 08:19:56,ATM,Retail,85.91,Yes,ATM Machine,Germany,Germany,8,0,0,1,2022-04-24 21:37:00,6086576.0,0,0.07548524724792213,0,0.010820760417993977,0.02,0,0.10618726614629789
TX-210003,CUST-12170,2022-08-22 20:29:05,Online,Utilities,5.13,No,Tablet,Germany,Germany,20,0,0,0,2022-07-04 08:19:56,4277349.0,0,0.04541608109890222,0,0.000629539401723096,0.005,1,0.10082033879060309
TX-205594,CUST-12170,2022-08-28 01:08:18,Online,Education,51.07,No,Tablet,Germany,Germany,1,1,0,0,2022-08-22 20:29:05,448753.0,0,0.061747347708732414,0,0.006425339023999456,0.005,1,0.1828488686583998
